_id,area,baths_count,building_floors,date,district,flat_floor,neighborhood,price,rooms_count,warming_type
60bdfa611d0f59920be7eb19,90 m2,Eşyalı,4 Katlı,2 Gün Önce,Üsküdar,1. Kat,Valide-i Atik,330.000 TL,3,Kombi
60bdfa631d0f59920be7eb1a,80 m2,Eşyalı Değil,4 Katlı,2 Gün Önce,Şişli,4. Kat,Ergenekon,495.000 TL,3,Kombi
60bdfa661d0f59920be7eb1b,95 m2,Eşyalı Değil,5 Katlı,5 Gün Önce,Üsküdar,Kot 2,Zeynep Kamil,330.000 TL,3,Kombi
60bdfa691d0f59920be7eb1c,150 m2,Eşyalı Değil,7 Katlı,4 Gün Önce,Beykoz,3. Kat,Kavacık,870.000 TL,4,Kombi
60bdfa6b1d0f59920be7eb1d,65 m2,Uygun,5 Katlı,3 Gün Önce,Kadıköy,1. Kat,Hasanpaşa,465.000 TL,3,Kombi
60bdfa6f1d0f59920be7eb1e,60 m2,20 Katlı,null,5 Gün Önce,Sarıyer,14. Kat,Maslak,950.000 TL,1,Merkezi
60bdfa721d0f59920be7eb1f,220 m2,Sıfır Bina,null,5 Gün Önce,Kadıköy,11. Kat,Göztepe,2.650.000 TL,6,null
60bdfa771d0f59920be7eb20,148 m2,2 Yaşında,null,4 Gün Önce,Pendik,5. Kat,Fevzi Çakmak,1.100.000 TL,3,null
60bdfa7b1d0f59920be7eb21,170 m2,Eşyalı Değil,4 Katlı,6 Gün Önce,Şişli,4. Kat,Teşvikiye,3.850.000 TL,5,Merkezi
60bdfa7d1d0f59920be7eb22,100 m2,Eşyalı Değil,4 Katlı,4 Gün Önce,Güngören,Yüksek Giriş,Güven,550.000 TL,3,Kombi
60bdfa801d0f59920be7eb23,80 m2,Uygun,5 Katlı,2 Gün Önce,Küçükçekmece,Bahçe Katı,Cennet,285.000 TL,3,Kombi
60bdfa831d0f59920be7eb24,100 m2,Uygun,3 Katlı,6 Gün Önce,Maltepe,3. Kat,Altıntepe,430.000 TL,3,Kombi
60bdfa861d0f59920be7eb25,55 m2,Eşyalı Değil,4 Katlı,7 Gün Önce,Maltepe,Giriş Katı,Altıntepe,500.000 TL,2,Kombi
60bdfa881d0f59920be7eb26,85 m2,1,5 Katlı,4 Gün Önce,Çatalca,5. Kat,Ferhatpaşa,322.000 TL,3,Kombi
60bdfa8a1d0f59920be7eb27,140 m2,Eşyalı Değil,6 Katlı,2 Gün Önce,Küçükçekmece,3. Kat,Halkalı Merkez,500.000 TL,4,Kombi
60bdfa8d1d0f59920be7eb28,115 m2,7 Katlı,null,3 Gün Önce,Şişli,7. Kat,Merkez,1.330.000 TL,3,Kombi
60bdfa911d0f59920be7eb29,140 m2,Eşyalı Değil,5 Katlı,4 Gün Önce,Bahçelievler,3. Kat,Soğanlı,495.000 TL,4,Kombi
60bdfa931d0f59920be7eb2a,200 m2,Uygun,4 Katlı,2 Gün Önce,Kadıköy,4. Kat,Göztepe,5.500.000 TL,6,Kombi
60bdfa961d0f59920be7eb2b,130 m2,Uygun,4 Katlı,2 Gün Önce,Maltepe,1. Kat,İdealtepe,1.070.000 TL,4,Kombi
60bdfa991d0f59920be7eb2c,135 m2,Eşyalı Değil,5 Katlı,5 Gün Önce,Beylikdüzü,Ara Kat,Yakuplu,399.000 TL,3,Kombi
60bdfa9d1d0f59920be7eb2d,85 m2,Eşyalı Değil,5 Katlı,3 Gün Önce,Gaziosmanpaşa,Yarı Bodrum,Şemsipaşa,320.000 TL,3,Kombi
60bdfaa31d0f59920be7eb2e,100 m2,Eşyalı Değil,6 Katlı,4 Gün Önce,Üsküdar,3. Kat,Burhaniye,1.250.000 TL,3,Kombi
60bdfaa71d0f59920be7eb2f,200 m2,3 Katlı,null,Bugün,Beşiktaş,1. Kat,Bebek,27.000.000 TL,5,Kombi
60bdfaaa1d0f59920be7eb30,154 m2,Eşyalı Değil,5 Katlı,5 Gün Önce,Beylikdüzü,2. Kat,Cumhuriyet,435.000 TL,4,Kombi
60bdfaaf1d0f59920be7eb31,120 m2,Eşyalı Değil,4 Katlı,5 Gün Önce,Kadıköy,Yüksek Giriş,Göztepe,1.150.000 TL,3,Merkezi
60bdfab11d0f59920be7eb32,80 m2,Eşyalı Değil,5 Katlı,5 Gün Önce,Avcılar,Bahçe Katı,Firuzköy,189.000 TL,3,Kombi
60bdfab41d0f59920be7eb33,160 m2,Uygun,5 Katlı,3 Gün Önce,Eyüpsultan,5. Kat,Güzeltepe,670.000 TL,5,Kombi
60bdfab71d0f59920be7eb34,145 m2,Uygun,9 Katlı,2 Gün Önce,Kadıköy,8. Kat,Erenköy,2.850.000 TL,4,Merkezi (Pay Ölçer)
60bdfabb1d0f59920be7eb35,200 m2,3,3 Katlı,5 Gün Önce,Sarıyer,Bahçe Katı,Maden,4.425.000 TL,5,Kombi
60bdfabe1d0f59920be7eb36,190 m2,Eşyalı Değil,4 Katlı,5 Gün Önce,Esenyurt,3. Kat,Mehmet Akif Ersoy,419.000 TL,5,Kombi
60bdfac21d0f59920be7eb37,85 m2,Uygun,3 Katlı,4 Gün Önce,Fatih,Yüksek Giriş,Şehremini,400.000 TL,2,Kombi
60bdfaca1d0f59920be7eb38,90 m2,5 Katlı,null,4 Gün Önce,Beşiktaş,2. Kat,Ortaköy,850.000 TL,2,Kombi
60bdfacd1d0f59920be7eb39,220 m2,Uygun,5 Katlı,4 Gün Önce,Sarıyer,1. Kat,Zekeriyaköy,3.450.000 TL,5,Kombi
60bdfad21d0f59920be7eb3a,130 m2,Uygun,3 Katlı,5 Gün Önce,Üsküdar,3. Kat,Sultantepe,2.250.000 TL,4,Kombi
60bdfad51d0f59920be7eb3b,110 m2,Eşyalı,5 Katlı,5 Gün Önce,Avcılar,2. Kat,Denizköşkler,270.000 TL,3,Kombi
60bdfad91d0f59920be7eb3c,75 m2,Uygun,4 Katlı,5 Gün Önce,Küçükçekmece,4. Kat,Gültepe,400.000 TL,3,Kombi
60bdfadc1d0f59920be7eb3d,87 m2,Uygun,5 Katlı,5 Gün Önce,Bağcılar,Çatı Katı,100. Yıl,299.000 TL,3,Kombi
60bdfadf1d0f59920be7eb3e,110 m2,Uygun,5 Katlı,3 Gün Önce,Sultangazi,2. Kat,Sultançiftliği,510.000 TL,3,Kombi
60bdfae11d0f59920be7eb3f,80 m2,25 Yaşında,null,3 Gün Önce,Beşiktaş,3. Kat,Mecidiye,530.000 TL,3,null
60bdfae41d0f59920be7eb40,140 m2,Eşyalı Değil,4 Katlı,4 Gün Önce,Esenler,2. Kat,Birlik,430.000 TL,4,Kombi
60bdfae61d0f59920be7eb41,135 m2,Eşyalı Değil,7 Katlı,5 Gün Önce,Kartal,7. Kat,Petroliş,500.000 TL,4,Kombi
60bdfae91d0f59920be7eb42,120 m2,Eşyalı Değil,5 Katlı,4 Gün Önce,Bahçelievler,4. Kat,Siyavuşpaşa,750.000 TL,4,Kombi
60bdfaec1d0f59920be7eb43,110 m2,Uygun,3 Katlı,5 Gün Önce,Sarıyer,1. Kat,Emirgan,1.550.000 TL,4,Kombi
60bdfaef1d0f59920be7eb44,200 m2,3,3 Katlı,5 Gün Önce,Sarıyer,Bahçe Katı,Maden,4.425.000 TL,5,Kombi
60bdfaf21d0f59920be7eb45,255 m2,13 Katlı,null,5 Gün Önce,Kadıköy,En Üst Kat,Göztepe,2.550.000 TL,6,Kombi
60bdfaf41d0f59920be7eb46,130 m2,Uygun,3 Katlı,4 Gün Önce,Ataşehir,Yarı Bodrum,Esatpaşa,470.000 TL,4,Kombi
60bdfaf71d0f59920be7eb47,100 m2,Uygun,5 Katlı,7 Gün Önce,Esenyurt,Bahçe Katı,Ardıçlı,159.900 TL,3,Kombi
60bdfafa1d0f59920be7eb48,90 m2,Eşyalı Değil,14 Katlı,4 Gün Önce,Kadıköy,3. Kat,Göztepe,1.800.000 TL,3,Merkezi (Pay Ölçer)
60bdfafc1d0f59920be7eb49,140 m2,4 Katlı,null,7 Gün Önce,Kadıköy,2. Kat,Zühtüpaşa,950.000 TL,4,Merkezi
60bdfaff1d0f59920be7eb4a,130 m2,Kombi,null,5 Gün Önce,Şişli,4. Kat,Gülbahar,580.000 TL,4,null
60bdfb011d0f59920be7eb4b,85 m2,Eşyalı Değil,4 Katlı,6 Gün Önce,Maltepe,Bahçe Katı,Aydınevler,342.000 TL,3,Kombi
60bdfb041d0f59920be7eb4c,192 m2,Uygun değil,6 Katlı,2 Gün Önce,Başakşehir,6. Kat,Bahçeşehir 1. Kısım,2.500.000 TL,4,Kombi
60bdfb071d0f59920be7eb4d,180 m2,Eşyalı Değil,5 Katlı,3 Gün Önce,Küçükçekmece,5. Kat,Cennet,1.300.000 TL,6,Kombi
60bdfb0a1d0f59920be7eb4e,120 m2,Uygun,4 Katlı,6 Gün Önce,Esenyurt,Kot 1,Talatpaşa,185.000 TL,4,Kombi
60bdfb0c1d0f59920be7eb4f,125 m2,15 Yaşında,null,2 Gün Önce,Üsküdar,Bahçe Katı,Bahçelievler,1.400.000 TL,3,null
60bdfb131d0f59920be7eb50,110 m2,2,5 Katlı,2 Gün Önce,Beylikdüzü,3. Kat,Adnan Kahveci,889.900 TL,3,Kombi
60bdfb151d0f59920be7eb51,260 m2,Eşyalı Değil,3 Katlı,6 Gün Önce,Sarıyer,3. Kat,Yeniköy,18.500.000 TL,6,Kombi
60bdfb181d0f59920be7eb52,85 m2,Uygun,6 Katlı,6 Gün Önce,Şişli,4. Kat,Mecidiyeköy,415.000 TL,3,Kombi
60bdfb1a1d0f59920be7eb53,120 m2,Eşyalı Değil,3 Katlı,7 Gün Önce,Küçükçekmece,2. Kat,Yeni Mahalle,425.000 TL,4,Kombi
60bdfb1d1d0f59920be7eb54,95 m2,Uygun,4 Katlı,3 Gün Önce,Şişli,Giriş Katı,Kuştepe,390.000 TL,3,Kombi
60bdfb201d0f59920be7eb55,120 m2,Uygun,4 Katlı,3 Gün Önce,Maltepe,1. Kat,Küçükyalı,745.000 TL,4,Merkezi (Pay Ölçer)
60bdfb261d0f59920be7eb56,142 m2,9 Katlı,null,6 Gün Önce,Sultanbeyli,2. Kat,Mimar Sinan,700.000 TL,4,Merkezi (Pay Ölçer)
60bdfb291d0f59920be7eb57,190 m2,Uygun,7 Katlı,6 Gün Önce,Beşiktaş,4. Kat,Yıldız,3.700.000 TL,4,Merkezi
60bdfb2c1d0f59920be7eb58,125 m2,Uygun,5 Katlı,5 Gün Önce,Bahçelievler,3. Kat,Soğanlı,470.000 TL,4,Kombi
60bdfb2e1d0f59920be7eb59,85 m2,Eşyalı Değil,7 Katlı,2 Gün Önce,Şişli,4. Kat,Gülbahar,325.000 TL,3,Kombi
60bdfb311d0f59920be7eb5a,66 m2,Eşyalı Değil,18 Katlı,6 Gün Önce,Bakırköy,18. Kat,Ataköy 2-5-6. Kısım,2.100.000 TL,2,Merkezi
60bdfb341d0f59920be7eb5b,120 m2,Eşyalı Değil,14 Katlı,4 Gün Önce,Küçükçekmece,12. Kat,Fatih,1.300.000 TL,4,Kombi
60bdfb361d0f59920be7eb5c,170 m2,Eşyalı Değil,3 Katlı,5 Gün Önce,Bakırköy,1. Kat,Şenlikköy,6.750.000 TL,5,Kombi
60bdfb391d0f59920be7eb5d,120 m2,Eşyalı Değil,8 Katlı,4 Gün Önce,Kadıköy,6. Kat,Caddebostan,2.150.000 TL,3,Kombi
60bdfb3c1d0f59920be7eb5e,100 m2,Eşyalı Değil,6 Katlı,5 Gün Önce,Küçükçekmece,3. Kat,Gültepe,310.000 TL,3,Kombi
60bdfb3f1d0f59920be7eb5f,149 m2,Uygun,4 Katlı,5 Gün Önce,Bakırköy,1. Kat,Yeşilköy,4.350.000 TL,4,Kombi
60bdfb411d0f59920be7eb60,160 m2,Uygun,5 Katlı,5 Gün Önce,Bakırköy,2. Kat,Cevizlik,1.450.000 TL,3,Kombi
60bdfb441d0f59920be7eb61,122 m2,Eşyalı Değil,3 Katlı,2 Gün Önce,Fatih,Bodrum ve Zemin,Haseki Sultan,450.000 TL,4,Kombi
60bdfb471d0f59920be7eb62,75 m2,Uygun,null,4 Gün Önce,Beşiktaş,25 Yaşında,Mecidiye,750.000 TL,2,null
60bdfb491d0f59920be7eb63,90 m2,4 Katlı,null,3 Gün Önce,Kadıköy,Yüksek Giriş,Rasimpaşa,630.000 TL,3,Kombi
60bdfb4c1d0f59920be7eb64,141 m2,Uygun,17 Katlı,4 Gün Önce,Gaziosmanpaşa,9. Kat,Karayolları,1.450.000 TL,4,Merkezi
60bdfb4f1d0f59920be7eb65,135 m2,Eşyalı Değil,10 Katlı,5 Gün Önce,Ümraniye,4. Kat,Armağanevler,790.000 TL,4,Kombi
60bdfb521d0f59920be7eb66,150 m2,Eşyalı,3 Katlı,5 Gün Önce,Adalar,3. Kat,Burgazada,3.600.000 TL,4,Belirtilmemiş
60bdfb551d0f59920be7eb67,170 m2,2,6 Katlı,4 Gün Önce,Başakşehir,4. Kat,Bahçeşehir 2. Kısım,660.000 TL,4,Kombi
60bdfb5b1d0f59920be7eb68,170 m2,2,6 Katlı,4 Gün Önce,Başakşehir,4. Kat,Bahçeşehir 2. Kısım,660.000 TL,4,Kombi
60bdfb5e1d0f59920be7eb69,95 m2,Eşyalı Değil,5 Katlı,6 Gün Önce,Gaziosmanpaşa,4. Kat,Bağlarbaşı,450.000 TL,3,Kombi
60bdfb611d0f59920be7eb6a,115 m2,Uygun,4 Katlı,2 Gün Önce,Maltepe,3. Kat,Altıntepe,920.000 TL,3,Kombi
60bdfb631d0f59920be7eb6b,140 m2,Eşyalı Değil,5 Katlı,4 Gün Önce,Beşiktaş,2. Kat,Abbasağa,3.400.000 TL,3,Merkezi (Pay Ölçer)
60bdfb651d0f59920be7eb6c,330 m2,Eşyalı Değil,3 Katlı,5 Gün Önce,Avcılar,2. Kat,Denizköşkler,1.250.000 TL,8,Kombi
60bdfb691d0f59920be7eb6d,165 m2,Eşyalı Değil,7 Katlı,2 Gün Önce,Kadıköy,Ara Kat,Erenköy,1.650.000 TL,4,Merkezi
60bdfb6b1d0f59920be7eb6e,40 m2,Uygun,9 Katlı,3 Gün Önce,Kadıköy,Bahçe Katı,Bostancı,485.000 TL,2,Kombi
60bdfb6f1d0f59920be7eb6f,130 m2,Eşyalı Değil,5 Katlı,3 Gün Önce,Beylikdüzü,Bahçe Katı,Adnan Kahveci,480.000 TL,3,Kombi
60bdfb721d0f59920be7eb70,95 m2,Uygun,16 Katlı,5 Gün Önce,Maltepe,12. Kat,Altayçeşme,955.000 TL,3,Merkezi (Pay Ölçer)
60bdfb751d0f59920be7eb71,100 m2,Eşyalı Değil,9 Katlı,3 Gün Önce,Kadıköy,1. Kat,Suadiye,3.550.000 TL,4,Kombi
60bdfb791d0f59920be7eb72,60 m2,Uygun,4 Katlı,2 Gün Önce,Maltepe,Giriş Katı,Altıntepe,475.000 TL,2,Kombi
60bdfb7b1d0f59920be7eb73,45 m2,Uygun,22 Katlı,7 Gün Önce,Maltepe,6. Kat,Cevizli,335.000 TL,2,Merkezi
60bdfb7d1d0f59920be7eb74,220 m2,Sıfır Bina,null,5 Gün Önce,Kadıköy,11. Kat,Göztepe,2.650.000 TL,6,null
60bdfb801d0f59920be7eb75,95 m2,Eşyalı Değil,5 Katlı,2 Gün Önce,Bahçelievler,3. Kat,Siyavuşpaşa,260.000 TL,3,Kombi
60bdfb831d0f59920be7eb76,125 m2,Uygun,8 Katlı,5 Gün Önce,Kadıköy,4. Kat,Feneryolu,1.650.000 TL,4,Kombi
60bdfb861d0f59920be7eb77,135 m2,Eşyalı Değil,3 Katlı,6 Gün Önce,Bahçelievler,2. Kat,Bahçelievler,2.100.000 TL,4,Kombi
60bdfb881d0f59920be7eb78,75 m2,Eşyalı Değil,5 Katlı,4 Gün Önce,Şişli,1. Kat,Gülbahar,405.000 TL,3,Kombi
60bdfb8c1d0f59920be7eb79,200 m2,3,3 Katlı,3 Gün Önce,Sarıyer,3. Kat,Maden,3.460.000 TL,5,Kombi
60bdfb8f1d0f59920be7eb7a,65 m2,Eşyalı Değil,4 Katlı,5 Gün Önce,Ataşehir,1. Kat,Esatpaşa,375.000 TL,2,Kombi
60bdfb911d0f59920be7eb7b,125 m2,Eşyalı Değil,9 Katlı,6 Gün Önce,Kadıköy,4. Kat,Caddebostan,2.450.000 TL,4,Kombi
60bdfb931d0f59920be7eb7c,70 m2,50 Yaşında,null,Bugün,Beyoğlu,2. Kat,Kuloğlu,275.000 TL,2,null
60bdfb971d0f59920be7eb7d,130 m2,20 Katlı,null,3 Gün Önce,Eyüpsultan,4. Kat,Güzeltepe,1.750.000 TL,3,Merkezi (Pay Ölçer)
60bdfb9a1d0f59920be7eb7e,120 m2,Eşyalı Değil,5 Katlı,2 Gün Önce,Bahçelievler,1. Kat,Siyavuşpaşa,685.000 TL,4,Kombi
60bdfb9c1d0f59920be7eb7f,128 m2,Eşyalı Değil,4 Katlı,3 Gün Önce,Esenler,1. Kat,Fatih,715.000 TL,4,Kombi
60bdfba21d0f59920be7eb80,65 m2,Eşyalı Değil,4 Katlı,5 Gün Önce,Ataşehir,1. Kat,Esatpaşa,375.000 TL,2,Kombi
60bdfba41d0f59920be7eb81,125 m2,Eşyalı Değil,9 Katlı,6 Gün Önce,Kadıköy,4. Kat,Caddebostan,2.450.000 TL,4,Kombi
60bdfba61d0f59920be7eb82,70 m2,50 Yaşında,null,Bugün,Beyoğlu,2. Kat,Kuloğlu,275.000 TL,2,null
60bdfba91d0f59920be7eb83,130 m2,20 Katlı,null,3 Gün Önce,Eyüpsultan,4. Kat,Güzeltepe,1.750.000 TL,3,Merkezi (Pay Ölçer)
60bdfbac1d0f59920be7eb84,120 m2,Eşyalı Değil,5 Katlı,2 Gün Önce,Bahçelievler,1. Kat,Siyavuşpaşa,685.000 TL,4,Kombi
60bdfbae1d0f59920be7eb85,128 m2,Eşyalı Değil,4 Katlı,3 Gün Önce,Esenler,1. Kat,Fatih,715.000 TL,4,Kombi
60bdfbb01d0f59920be7eb86,350 m2,3 Katlı,null,5 Gün Önce,Beşiktaş,3. Kat,Bebek,32.000.000 TL,5,Merkezi
60bdfbb31d0f59920be7eb87,90 m2,5 Katlı,null,6 Gün Önce,Bakırköy,Bahçe Katı,Yeşilköy,1.150.000 TL,3,Merkezi
60bdfbb61d0f59920be7eb88,140 m2,Uygun,5 Katlı,7 Gün Önce,Beşiktaş,Bahçe Katı,Etiler,5.250.000 TL,4,Merkezi (Pay Ölçer)
60bdfbb91d0f59920be7eb89,120 m2,Eşyalı Değil,15 Katlı,4 Gün Önce,Kadıköy,7. Kat,Suadiye,2.095.000 TL,4,Merkezi (Pay Ölçer)
60bdfbbb1d0f59920be7eb8a,120 m2,Eşyalı Değil,4 Katlı,5 Gün Önce,Avcılar,1. Kat,Mustafa Kemal Paşa,520.000 TL,3,Kombi
60bdfbbf1d0f59920be7eb8b,200 m2,3,3 Katlı,2 Gün Önce,Sarıyer,3. Kat,Maden,3.460.000 TL,5,Kombi
60bdfbc21d0f59920be7eb8c,75 m2,3 Katlı,null,3 Gün Önce,Küçükçekmece,Yüksek Giriş,İstasyon,385.000 TL,3,Kombi
60bdfbc41d0f59920be7eb8d,100 m2,Eşyalı Değil,6 Katlı,4 Gün Önce,Şişli,4. Kat,Fulya,700.000 TL,3,Kombi
60bdfbc71d0f59920be7eb8e,400 m2,Eşyalı,5 Katlı,2 Gün Önce,Sarıyer,4. Kat,Tarabya,8.500.000 TL,6,Kombi
60bdfbc91d0f59920be7eb8f,150 m2,Eşyalı,4 Katlı,3 Gün Önce,Beşiktaş,Yüksek Giriş,Konaklar,575.000 TL,4,Kombi
60bdfbcc1d0f59920be7eb90,120 m2,Uygun,5 Katlı,6 Gün Önce,Beylikdüzü,3. Kat,Kavaklı,729.000 TL,3,Kombi
60bdfbce1d0f59920be7eb91,115 m2,Eşyalı Değil,5 Katlı,4 Gün Önce,Bahçelievler,4. Kat,Siyavuşpaşa,425.000 TL,4,Kombi
60bdfbd01d0f59920be7eb92,300 m2,Eşyalı Değil,4 Katlı,2 Gün Önce,Beylikdüzü,En Üst Kat,Kavaklı,1.850.000 TL,6,Kombi
60bdfbd31d0f59920be7eb93,72 m2,Eşyalı Değil,4 Katlı,6 Gün Önce,Kağıthane,2. Kat,Ortabayır,350.000 TL,2,Kombi
60bdfbd61d0f59920be7eb94,70 m2,Uygun,5 Katlı,2 Gün Önce,Üsküdar,Giriş Katı,Zeynep Kamil,300.000 TL,3,Soba
60bdfbd71d0f59920be7eb95,null,null,null,2 Gün Önce,null,null,null,null,null,null
60bdfbd81d0f59920be7eb96,null,null,null,2 Gün Önce,null,null,null,null,null,null
60bdfbd91d0f59920be7eb97,null,null,null,2 Gün Önce,null,null,null,null,null,null
60be0852c8ba5804488aa7fc,180 m2,Uygun,2 Katlı,2 Gün Önce,Bakırköy,2. Kat,Şenlikköy,2.200.000 TL,5,Kombi
60be0857c8ba5804488aa7fd,110 m2,Eşyalı Değil,4 Katlı,7 Gün Önce,Avcılar,Bahçe Katı,Üniversite,390.000 TL,4,Kombi
60be085cc8ba5804488aa7fe,130 m2,Uygun,8 Katlı,3 Gün Önce,Beylikdüzü,2. Kat,Cumhuriyet,280.000 TL,4,Kombi
60be085ec8ba5804488aa7ff,90 m2,Eşyalı Değil,6 Katlı,5 Gün Önce,Eyüpsultan,Bahçe Katı,Esentepe,249.000 TL,3,Kombi
60be0862c8ba5804488aa800,100 m2,Eşyalı Değil,4 Katlı,3 Gün Önce,Büyükçekmece,2. Kat,Fatih,420.000 TL,3,Kombi
60be0866c8ba5804488aa801,65 m2,25 Yaşında,null,4 Gün Önce,Şişli,2. Kat,İzzet Paşa,320.000 TL,2,null
60be0868c8ba5804488aa802,250 m2,3,4 Katlı,5 Gün Önce,Büyükçekmece,4. Kat,Dizdariye,775.000 TL,7,Kombi
60be086cc8ba5804488aa803,200 m2,Uygun,3 Katlı,6 Gün Önce,Bakırköy,Bahçe Katı,Şenlikköy,2.200.000 TL,5,Kombi
60be086fc8ba5804488aa804,110 m2,Eşyalı Değil,15 Katlı,4 Gün Önce,Başakşehir,5. Kat,Bahçeşehir 1. Kısım,225.000 TL,3,Merkezi
60be0872c8ba5804488aa805,210 m2,Eşyalı Değil,12 Katlı,Dün,Kadıköy,2. Kat,Erenköy,5.200.000 TL,5,Merkezi (Pay Ölçer)
60be0875c8ba5804488aa806,120 m2,1,5 Katlı,Bugün,Bakırköy,4. Kat,Ataköy 3-4-11. Kısım,1.750.000 TL,3,Merkezi (Pay Ölçer)
60be0879c8ba5804488aa807,166 m2,3,5 Katlı,2 Gün Önce,Silivri,Ara Kat,Selimpaşa,575.000 TL,4,Kombi
60be087dc8ba5804488aa808,65 m2,Uygun,5 Katlı,3 Gün Önce,Kağıthane,Yüksek Giriş,Harmantepe,285.000 TL,2,Kombi
60be0881c8ba5804488aa809,100 m2,Uygun,5 Katlı,7 Gün Önce,Bahçelievler,Bahçe Katı,Siyavuşpaşa,270.000 TL,4,Kombi
60be0893c8ba5804488aa80a,55 m2,Eşyalı Değil,6 Katlı,4 Gün Önce,Şişli,Bodrum ve Zemin,Mecidiyeköy,575.000 TL,2,Kombi
60be0897c8ba5804488aa80b,150 m2,Uygun,3 Katlı,4 Gün Önce,Bakırköy,Bahçe Katı,Basınköy,3.800.000 TL,4,Kombi
60be089cc8ba5804488aa80c,130 m2,Eşyalı Değil,4 Katlı,2 Gün Önce,Kağıthane,Bahçe Katı,Nurtepe,295.000 TL,4,Kombi
60be089fc8ba5804488aa80d,120 m2,Uygun,9 Katlı,5 Gün Önce,Kadıköy,9. Kat,Göztepe,1.575.000 TL,4,Merkezi (Pay Ölçer)
60be08a2c8ba5804488aa80e,125 m2,Uygun,9 Katlı,3 Gün Önce,Kadıköy,4. Kat,Bostancı,1.680.000 TL,4,Merkezi (Pay Ölçer)
60be08a5c8ba5804488aa80f,208 m2,Uygun,5 Katlı,2 Gün Önce,Esenler,5. Kat,Tuna,650.000 TL,6,Kombi
60be08a8c8ba5804488aa810,200 m2,Uygun,3 Katlı,2 Gün Önce,Adalar,2. Kat,Nizam,3.300.000 TL,7,Kombi
60be08acc8ba5804488aa811,105 m2,Uygun,4 Katlı,2 Gün Önce,Avcılar,Giriş Katı,Denizköşkler,260.000 TL,3,Kombi
60be08afc8ba5804488aa812,175 m2,Eşyalı,4 Katlı,4 Gün Önce,Avcılar,En Üst Kat,Merkez,1.475.000 TL,6,Kombi
60be08b2c8ba5804488aa813,95 m2,Uygun,4 Katlı,2 Gün Önce,Sancaktepe,2. Kat,Eyüp Sultan,405.000 TL,3,Kombi
60be08b9c8ba5804488aa814,119 m2,Eşyalı,12 Katlı,4 Gün Önce,Bağcılar,5. Kat,Mahmutbey,725.000 TL,3,Merkezi
60be08bec8ba5804488aa815,60 m2,Eşyalı Değil,5 Katlı,2 Gün Önce,Şişli,2. Kat,Eskişehir,240.000 TL,2,Kombi
60be08c2c8ba5804488aa816,250 m2,Uygun,8 Katlı,5 Gün Önce,Kadıköy,8. Kat,Fenerbahçe,5.800.000 TL,6,Kombi
60be08c7c8ba5804488aa817,146 m2,Eşyalı Değil,4 Katlı,3 Gün Önce,Eyüpsultan,Bahçe Katı,Göktürk Merkez,2.385.000 TL,3,Kombi
60be08cdc8ba5804488aa818,110 m2,Eşyalı Değil,5 Katlı,4 Gün Önce,Sultangazi,Bahçe Katı,50. Yıl,249.000 TL,3,Kombi
60be08d0c8ba5804488aa819,90 m2,Eşyalı Değil,3 Katlı,2 Gün Önce,Kağıthane,2. Kat,Sultan Selim,470.000 TL,3,Kombi
60be08d7c8ba5804488aa81a,150 m2,Uygun,4 Katlı,4 Gün Önce,Çekmeköy,4. Kat,Mimar Sinan,760.000 TL,4,Kombi
60be08d9c8ba5804488aa81b,145 m2,Eşyalı Değil,4 Katlı,2 Gün Önce,Esenyurt,2. Kat,Namık Kemal,495.000 TL,4,Kombi
60be08dbc8ba5804488aa81c,123 m2,2,9 Katlı,3 Gün Önce,Pendik,1. Kat,Kurtköy,605.000 TL,4,Kombi
60be08e0c8ba5804488aa81d,70 m2,Uygun,5 Katlı,2 Gün Önce,Bakırköy,Bahçe Katı,Zuhuratbaba,900.000 TL,3,Kombi
60be08e3c8ba5804488aa81e,100 m2,Uygun,4 Katlı,2 Gün Önce,Bakırköy,4. Kat,Kartaltepe,810.000 TL,3,Merkezi
60be08ecc8ba5804488aa81f,155 m2,Uygun,4 Katlı,3 Gün Önce,Maltepe,4. Kat,Altıntepe,1.295.000 TL,6,Kombi
60be08f7c8ba5804488aa820,150 m2,Uygun,18 Katlı,3 Gün Önce,Kadıköy,9. Kat,Feneryolu,2.775.000 TL,4,Merkezi (Pay Ölçer)
60be0901c8ba5804488aa821,85 m2,Eşyalı Değil,4 Katlı,5 Gün Önce,Fatih,Bodrum ve Zemin,Seyyid Ömer,350.000 TL,3,Kombi
60be0905c8ba5804488aa822,75 m2,Uygun,6 Katlı,4 Gün Önce,Beşiktaş,Bahçe Katı,Dikilitaş,600.000 TL,2,Kombi
60be090dc8ba5804488aa823,150 m2,Uygun,4 Katlı,2 Gün Önce,Beylikdüzü,1. Kat,Kavaklı,679.000 TL,4,Kombi
60be0917c8ba5804488aa824,70 m2,Eşyalı Değil,4 Katlı,3 Gün Önce,Kağıthane,1. Kat,Telsizler,310.000 TL,2,Kombi
60be0924c8ba5804488aa825,150 m2,Eşyalı Değil,4 Katlı,3 Gün Önce,Üsküdar,4. Kat,Selami Ali,1.500.000 TL,4,Kombi
60be092dc8ba5804488aa826,80 m2,Eşyalı Değil,4 Katlı,6 Gün Önce,Fatih,3. Kat,Haseki Sultan,465.000 TL,3,Kombi
